   0.394613776876E-01  0.459417258539E-01  0.737907114855E-02  -0.442131228746E-02  -0.942292123137E-03  -0.661618515381E-01  -0.931368323472E-02  -0.450477892753E-02  -0.100298964284E-01                   
   0.397614960029E-01  0.561463869499E-01  0.952116090433E-02  -0.943329485968E-02  -0.805296067984E-03  -0.661411889015E-01  -0.803847878378E-02  -0.539993811853E-02  -0.308999090108E-01                   
   0.380183528140E-01  0.677420113924E-01  0.107685730365E-01  -0.110573234212E-01  -0.219817723657E-02  -0.620190984750E-01  -0.408787739461E-02  -0.666522469133E-02  -0.426710457884E-01                   
   0.366682037800E-01  0.707513573070E-01  0.101726613036E-01  -0.752539275365E-02  -0.487296712283E-02  -0.541760867113E-01  -0.674667500430E-03  -0.808985852937E-02  -0.465078028001E-01                   
   0.387119124664E-01  0.659385645527E-01  0.848070821408E-02  0.723291422028E-03  -0.758335210483E-02  -0.511523186150E-01  -0.146888141940E-02  -0.806895433553E-02  -0.447975607533E-01                   
   0.474086788200E-01  0.645398070547E-01  0.921677114087E-02  0.965664613161E-02  -0.104165928567E-01  -0.612612211772E-01  -0.705698161899E-02  -0.675186683424E-02  -0.407285791682E-01                   
   0.643840489644E-01  0.692650548323E-01  0.135409777239E-01  0.148483969729E-01  -0.150295990174E-01  -0.820712433804E-01  -0.138936147506E-01  -0.590941047912E-02  -0.379288594290E-01                   
   0.878566321531E-01  0.712655532145E-01  0.198735636104E-01  0.160450816295E-01  -0.229902669178E-01  -0.983894344974E-01  -0.160743925885E-01  -0.496969340634E-02  -0.372040912396E-01                   
   0.115433286393E+00  0.654620440679E-01  0.275567469682E-01  0.155744810151E-01  -0.329044427410E-01  -0.954977022324E-01  -0.124664501512E-01  -0.333598573296E-02  -0.410145423444E-01                   
   0.143199834411E+00  0.554507269151E-01  0.352102864001E-01  0.106823110692E-01  -0.388276476019E-01  -0.662673930219E-01  -0.530834368785E-02  0.209630166448E-03  -0.481955379312E-01                   
   0.168319834475E+00  0.510294312140E-01  0.408454946266E-01  0.283062883379E-02  -0.383955109209E-01  -0.247779218758E-01  -0.134339501961E-02  0.572670029918E-02  -0.633795785485E-01                   
   0.185825282603E+00  0.499201167265E-01  0.426817447841E-01  -0.251520211431E-02  -0.258490045677E-01  0.852571494426E-02  -0.296263374788E-02  0.182378125649E-01  -0.779395555893E-01                   
   0.197440186516E+00  0.476972329239E-01  0.428193354926E-01  -0.504342277978E-02  -0.595749764504E-02  0.223762826743E-01  -0.849241508278E-02  0.377051270571E-01  -0.745672251423E-01                   
   0.198872329825E+00  0.475054968730E-01  0.436724557272E-01  -0.684307560847E-02  0.160207449264E-01  0.147744336176E-01  -0.165924352219E-01  0.521867195524E-01  -0.449812648141E-01                   
   0.186688073937E+00  0.521769624248E-01  0.454582634797E-01  -0.102660499311E-01  0.294577533674E-01  -0.468680747036E-02  -0.255179530277E-01  0.494438250011E-01  -0.186479657612E-03                   
   0.163025007321E+00  0.579542603492E-01  0.446568899211E-01  -0.117777883902E-01  0.249576639466E-01  -0.109739336455E-01  -0.323867138219E-01  0.281568673930E-01  0.340120752849E-01                   
   0.131163317959E+00  0.592013919402E-01  0.397570777496E-01  -0.980881714934E-02  0.110884569309E-01  0.568598623788E-02  -0.288507081563E-01  0.184880147210E-02  0.426644694179E-01                   
   0.994498444446E-01  0.595578750784E-01  0.344742613797E-01  -0.435022366566E-02  -0.216989764875E-02  0.327946412587E-01  -0.180757048314E-01  -0.197422221189E-01  0.361131104278E-01                   
   0.715006069190E-01  0.624509321294E-01  0.322102925727E-01  -0.204216735457E-02  -0.793621992785E-02  0.491785735075E-01  -0.638917039119E-02  -0.306108149254E-01  0.224955587059E-01                   
   0.499457678829E-01  0.638754670379E-01  0.304261492679E-01  -0.513989300238E-02  -0.757306269831E-02  0.472537538865E-01  0.185938641616E-03  -0.319855429712E-01  0.114579915626E-01                   
   0.339779471780E-01  0.578169039149E-01  0.257855430784E-01  -0.839262249062E-02  -0.536900626033E-02  0.319916575039E-01  0.329552454243E-02  -0.264862207586E-01  0.628958397892E-02                   
   0.246717400623E-01  0.503350605877E-01  0.196502196389E-01  -0.112280549463E-01  -0.553909311561E-02  0.172097159182E-01  0.464369220848E-02  -0.188953576853E-01  0.929882319176E-02                   
   0.232297474665E-01  0.506695764727E-01  0.146555901531E-01  -0.126317967704E-01  -0.887044683267E-02  0.188544560735E-01  0.123401938325E-02  -0.103652105770E-01  0.177892416073E-01                   
   0.282932577665E-01  0.529702317188E-01  0.112702671873E-01  -0.932740792330E-02  -0.121679257445E-01  0.355444476401E-01  -0.193290374341E-02  -0.327678027605E-02  0.248594291860E-01                   
   0.358479421331E-01  0.456739475415E-01  0.907291461616E-02  -0.487698395315E-02  -0.142312381574E-01  0.529860201720E-01  0.142324014076E-03  -0.302761183554E-04  0.178574960864E-01                   
   0.414397650117E-01  0.379732006522E-01  0.749423858526E-02  -0.650385387718E-02  -0.153428795934E-01  0.636384738899E-01  0.267796697824E-02  0.530548678792E-03  -0.231192369826E-02                   
   0.485352923461E-01  0.449800430333E-01  0.114487593368E-01  -0.870897694740E-02  -0.111827217338E-03  -0.581198527131E-01  -0.113801349700E-01  -0.227656855848E-02  0.448994783199E-02                   
   0.514395450151E-01  0.590329815391E-01  0.144159733207E-01  -0.128512481397E-01  -0.200526683789E-03  -0.709490674921E-01  -0.858017534989E-02  -0.185962090669E-02  -0.154047699891E-01                   
   0.495601585510E-01  0.718507967436E-01  0.156546640178E-01  -0.117024814644E-01  -0.247821347190E-02  -0.731753012886E-01  -0.260552749517E-02  -0.291387288191E-02  -0.317329482084E-01                   
   0.471634492747E-01  0.760475084626E-01  0.140232205374E-01  -0.463128676283E-02  -0.619229378366E-02  -0.681142091876E-01  -0.360684368953E-03  -0.624986627807E-02  -0.436596929237E-01                   
   0.485622087647E-01  0.756910528492E-01  0.110807415276E-01  0.554589522681E-02  -0.103768134105E-01  -0.665506634763E-01  -0.356996240609E-02  -0.834430793437E-02  -0.494642136789E-01                   
   0.585436205674E-01  0.781295053098E-01  0.114893955910E-01  0.165549383305E-01  -0.145744251524E-01  -0.742675609370E-01  -0.919849051521E-02  -0.581702064212E-02  -0.493976637849E-01                   
   0.784616247483E-01  0.854092543238E-01  0.174554936211E-01  0.226492772938E-01  -0.188950362929E-01  -0.903060039537E-01  -0.141580309032E-01  -0.869472148290E-03  -0.408039456487E-01                   
   0.106103567497E+00  0.865109849155E-01  0.289224989921E-01  0.250466126245E-01  -0.233282107168E-01  -0.101059251089E+00  -0.151469582153E-01  0.505468185221E-02  -0.334038471567E-01                   
   0.138369243134E+00  0.792122625049E-01  0.449181270098E-01  0.208179810054E-01  -0.240408305569E-01  -0.935153660050E-01  -0.105717381583E-01  0.115079653306E-01  -0.289683003710E-01                   
   0.169143468411E+00  0.703311103287E-01  0.585413527639E-01  0.884702011740E-02  -0.162755474125E-01  -0.702128972593E-01  -0.337539460713E-02  0.131682779736E-01  -0.370315054142E-01                   
   0.199674552300E+00  0.662794732014E-01  0.653363248178E-01  -0.378151894732E-02  -0.128086972743E-02  -0.420862177728E-01  0.642028183069E-03  0.149130152863E-01  -0.564026855805E-01                   
   0.224456226272E+00  0.649080579959E-01  0.653580778384E-01  -0.104779521866E-01  0.158707025920E-01  -0.194279200149E-01  -0.290302966518E-02  0.292472967786E-01  -0.797414623876E-01                   
   0.241320042524E+00  0.615014915842E-01  0.607225519081E-01  -0.125564654546E-01  0.328709779442E-01  -0.377342872316E-02  -0.128711032391E-01  0.547823663917E-01  -0.771625418161E-01                   
   0.245525104240E+00  0.595107955692E-01  0.568232090871E-01  -0.932409057577E-02  0.492596237469E-01  0.664997815042E-02  -0.254717569896E-01  0.797694985495E-01  -0.349260264311E-01                   
   0.233174693894E+00  0.628675927376E-01  0.576658721764E-01  -0.558724758605E-02  0.614034249841E-01  0.173446952754E-01  -0.369047803222E-01  0.837707393806E-01  0.270142198236E-01                   
   0.203297720515E+00  0.696041994122E-01  0.601143766404E-01  -0.137218199865E-02  0.645930371920E-01  0.261518702486E-01  -0.436974607375E-01  0.591151487262E-01  0.726412881676E-01                   
   0.160107343858E+00  0.723673096185E-01  0.594416357283E-01  0.339521784881E-02  0.541030437250E-01  0.373843634114E-01  -0.375639175926E-01  0.200090737101E-01  0.828422264642E-01                   
   0.119086444976E+00  0.727680948397E-01  0.563818851032E-01  0.388474959663E-02  0.362897876969E-01  0.476964056544E-01  -0.199119776038E-01  -0.188991036046E-01  0.615773269270E-01                   
   0.858448236415E-01  0.752145994298E-01  0.507690249472E-01  -0.201201045887E-02  0.223090542736E-01  0.495218944034E-01  -0.239489352256E-02  -0.419459338877E-01  0.308962000993E-01                   
   0.609965733218E-01  0.771039202377E-01  0.434352660430E-01  -0.114162631965E-01  0.143122790017E-01  0.401759235109E-01  0.523906190228E-02  -0.446281681659E-01  0.726609942833E-02                   
   0.427798713329E-01  0.699018689638E-01  0.332675707216E-01  -0.160086402940E-01  0.886364073433E-02  0.252157721843E-01  0.526418007645E-02  -0.351687354633E-01  0.716730095473E-03                   
   0.311176559251E-01  0.556860533500E-01  0.228884749006E-01  -0.165368188272E-01  0.325895214993E-02  0.153113853541E-01  0.439903291826E-02  -0.227781942498E-01  0.494683322754E-02                   
   0.273296858472E-01  0.507624286591E-01  0.157075961816E-01  -0.135135379436E-01  -0.482008170387E-02  0.203485708131E-01  0.170901084106E-03  -0.117403633437E-01  0.103046430990E-01                   
   0.315752916382E-01  0.503717167425E-01  0.127398652949E-01  -0.761373871783E-02  -0.120255226492E-01  0.394004927817E-01  -0.323259855437E-02  -0.275034020191E-02  0.847170253297E-02                   
   0.403625856252E-01  0.446809277506E-01  0.115838937743E-01  -0.204088183506E-02  -0.146242655206E-01  0.561534031666E-01  -0.222813840488E-02  0.251766226510E-02  -0.298608002094E-02                   
   0.460130509069E-01  0.355516235572E-01  0.105380602227E-01  -0.263712871622E-02  -0.134500369068E-01  0.564255951644E-01  0.191333308297E-02  0.407484679688E-02  -0.214250098397E-01                   
   0.589480820658E-01  0.477062140052E-01  0.166302822599E-01  -0.118700887259E-01  -0.464553273364E-02  -0.483978762765E-01  -0.165185261355E-01  0.125844207830E-02  0.107504374916E-02                   
   0.621523064057E-01  0.640937103632E-01  0.195893904799E-01  -0.142737193561E-01  -0.605048790604E-02  -0.631975444058E-01  -0.130653627638E-01  0.347327432561E-02  -0.162344864640E-01                   
   0.593205666415E-01  0.792621880583E-01  0.199162339090E-01  -0.105468828197E-01  -0.888745128837E-02  -0.700308547592E-01  -0.733672031314E-02  0.216308836175E-02  -0.309740952926E-01                   
   0.557362762925E-01  0.858085908444E-01  0.167462618043E-01  -0.197230593511E-03  -0.111654143194E-01  -0.704233424645E-01  -0.414513607740E-02  -0.257993824842E-02  -0.443449823622E-01                   
   0.579121574541E-01  0.888813143706E-01  0.134560771777E-01  0.142983017068E-01  -0.149277605043E-01  -0.748715701938E-01  -0.545457165934E-02  -0.536329950702E-02  -0.538445437750E-01                   
   0.705103090444E-01  0.957210762660E-01  0.153665286138E-01  0.277411434800E-01  -0.199600002502E-01  -0.878899893708E-01  -0.757721405785E-02  -0.224261522514E-02  -0.557960547871E-01                   
   0.958651305509E-01  0.103375733059E+00  0.251346410523E-01  0.371802516798E-01  -0.251957674501E-01  -0.101685603855E+00  -0.840293198609E-02  0.872323133589E-02  -0.478818190801E-01                   
   0.132652334433E+00  0.101877952732E+00  0.449091869454E-01  0.410598343460E-01  -0.275000855714E-01  -0.102992937944E+00  -0.792692570872E-02  0.250341668945E-01  -0.350757543250E-01                   
