   0.240879941536E+00  0.198488371483E+00  0.200377588578E-01  0.549768093809E-01  -0.383481218175E-01  -0.411642211707E+00  0.533783297320E-01  0.777303660717E-01  -0.114657905429E+00                   
   0.258327798741E+00  0.209757402254E+00  0.268220123638E-01  0.504929253784E-01  -0.319438189024E-01  -0.423757373994E+00  0.645878188526E-01  0.961682245893E-01  -0.160535905929E+00                   
   0.271649102025E+00  0.222266214253E+00  0.306290027580E-01  0.479580981565E-01  -0.285839210495E-01  -0.422502471503E+00  0.771915869881E-01  0.113431628676E+00  -0.184677598347E+00                   
   0.291110029117E+00  0.218498290622E+00  0.312154586774E-01  0.481064131195E-01  -0.308540677986E-01  -0.423109953132E+00  0.890108620490E-01  0.129600332078E+00  -0.169804372948E+00                   
   0.320295192527E+00  0.196900176037E+00  0.311658969311E-01  0.563618540250E-01  -0.393051073256E-01  -0.426350472901E+00  0.945889736499E-01  0.146856734746E+00  -0.150711725799E+00                   
   0.367957981167E+00  0.178579898559E+00  0.351044748721E-01  0.684104608551E-01  -0.505221038971E-01  -0.439062206128E+00  0.962566863867E-01  0.171864735672E+00  -0.139632709514E+00                   
   0.437133238089E+00  0.161903303773E+00  0.499459537777E-01  0.800159827330E-01  -0.614477258140E-01  -0.459846097020E+00  0.992900904824E-01  0.214545077492E+00  -0.132773923920E+00                   
   0.524928165035E+00  0.135834712963E+00  0.758150841841E-01  0.841665650291E-01  -0.717569419755E-01  -0.459504211750E+00  0.104483527601E+00  0.273003747067E+00  -0.113089829052E+00                   
   0.617931676849E+00  0.101029409405E+00  0.108669069053E+00  0.800939412942E-01  -0.785934087965E-01  -0.416278891168E+00  0.103711037991E+00  0.336291252434E+00  -0.910068109006E-01                   
   0.708307750217E+00  0.660144331410E-01  0.139878265531E+00  0.639591403326E-01  -0.820893972754E-01  -0.320758832567E+00  0.947435361908E-01  0.394143784973E+00  -0.593748834047E-01                   
   0.773536905211E+00  0.425783280327E-01  0.158966949709E+00  0.366108336810E-01  -0.774251350389E-01  -0.211966026859E+00  0.770395855823E-01  0.433243079183E+00  -0.352742922696E-01                   
   0.819186399096E+00  0.264801326615E-01  0.161946705603E+00  0.139794002398E-01  -0.778735753373E-01  -0.114516299914E+00  0.506800459175E-01  0.458383141547E+00  -0.185003943507E-01                   
   0.838037077110E+00  0.155437815127E-01  0.160616173028E+00  0.332248102502E-02  -0.751262680713E-01  -0.332774492644E-01  0.177795747961E-01  0.469632093219E+00  -0.614670211436E-02                   
   0.838037123736E+00  0.155437844622E-01  0.160616181733E+00  -0.332247551561E-02  -0.751262634194E-01  0.332774317724E-01  -0.177795556135E-01  0.469632105219E+00  0.614657704827E-02                   
   0.819186339792E+00  0.264801540534E-01  0.161946703991E+00  -0.139794307623E-01  -0.778735755439E-01  0.114516345552E+00  -0.506800541551E-01  0.458383119268E+00  0.185004911596E-01                   
   0.773536956814E+00  0.425783437189E-01  0.158966968175E+00  -0.366107595896E-01  -0.774252150956E-01  0.211966189715E+00  -0.770396365274E-01  0.433243126356E+00  0.352746835658E-01                   
   0.708307757726E+00  0.660144617369E-01  0.139878306950E+00  -0.639591810335E-01  -0.820893843113E-01  0.320758961684E+00  -0.947436133522E-01  0.394143943372E+00  0.593747521557E-01                   
   0.617931676928E+00  0.101029368694E+00  0.108669076337E+00  -0.800939572993E-01  -0.785934415414E-01  0.416278742753E+00  -0.103710934379E+00  0.336291251939E+00  0.910069056296E-01                   
   0.524928151165E+00  0.135834709169E+00  0.758150868468E-01  -0.841666271246E-01  -0.717569937657E-01  0.459504165351E+00  -0.104483466762E+00  0.273003737550E+00  0.113089926656E+00                   
   0.437133178877E+00  0.161903293306E+00  0.499459525738E-01  -0.800160325760E-01  -0.614477711119E-01  0.459846002575E+00  -0.992900503645E-01  0.214545063365E+00  0.132773940554E+00                   
   0.367957949294E+00  0.178579896028E+00  0.351044795470E-01  -0.684105012052E-01  -0.505221194178E-01  0.439062217302E+00  -0.962566915820E-01  0.171864756795E+00  0.139632803731E+00                   
   0.320295200009E+00  0.196900161410E+00  0.311658886278E-01  -0.563618843224E-01  -0.393051109510E-01  0.426350443331E+00  -0.945889489824E-01  0.146856718062E+00  0.150711842395E+00                   
   0.291110021231E+00  0.218498332705E+00  0.312154441387E-01  -0.481064325465E-01  -0.308540907272E-01  0.423109985164E+00  -0.890108624125E-01  0.129600276403E+00  0.169804392389E+00                   
   0.271649113228E+00  0.222266275611E+00  0.306289848688E-01  -0.479580463995E-01  -0.285839225501E-01  0.422502590858E+00  -0.771915954478E-01  0.113431561270E+00  0.184677517358E+00                   
